Track_ID,Frame,x,y,z,Amp_Peak_,Background,sigma,Track_Length,tau_fast,nphoton,lt_tau,lt_amp,lt_bg,lt_chi2
7008,6109,15.051543087099,63.7808418369286,0,8.51015849687228,0.173583434617582,2.1953700320976,2,2.18538140913468,524,1.97435514033088,437.108647543171,2.65401740185265,1.01398656571898
7008,6110,15.0516390505771,63.7807309365265,0,8.51015849687228,0.173583434617582,2.1953700320976,2,2.18538140913468,524,1.97435514033088,437.108647543171,2.65401740185265,1.01398656571898
7009,6111,67.1604250925477,62.1986135486828,0,14.0796609965501,0.118503062232761,2.17549428073467,4,2.28693951892577,1685,1.87378198388841,1444.5882807457,20.5665125271679,0.984460121510386
7009,6112,67.160521342128,62.1985029939876,0,14.0796609965501,0.118503062232761,2.17549428073467,4,2.28693951892577,1685,1.87378198388841,1444.5882807457,20.5665125271679,0.984460121510386
7009,6113,67.1606177347596,62.1983926300274,0,14.0796609965501,0.118503062232761,2.17549428073467,4,2.28693951892577,1685,1.87378198388841,1444.5882807457,20.5665125271679,0.984460121510386
7009,6114,67.1607142704423,62.198282456802,0,14.0796609965501,0.118503062232761,2.17549428073467,4,2.28693951892577,1685,1.87378198388841,1444.5882807457,20.5665125271679,0.984460121510386
7013,6117,67.7434743925376,63.0052408217443,0,16.4555766784296,0.176102469662065,2.19243860432433,6,2.36842669559827,3007,1.64431787719887,2501.83536786616,52.133429036978,0.973997362360264
7013,6118,67.7435715242667,63.0051313876165,0,16.4555766784296,0.176102469662065,2.19243860432433,6,2.36842669559827,3007,1.64431787719887,2501.83536786616,52.133429036978,0.973997362360264
7013,6119,67.743668799047,63.0050221203817,0,16.4555766784296,0.176102469662065,2.19243860432433,6,2.36842669559827,3007,1.64431787719887,2501.83536786616,52.133429036978,0.973997362360264
7013,6120,67.7437662168784,63.0049130319608,0,16.4555766784296,0.176102469662065,2.19243860432433,6,2.36842669559827,3007,1.64431787719887,2501.83536786616,52.133429036978,0.973997362360264
7013,6121,67.743863777761,63.0048041342748,0,16.4555766784296,0.176102469662065,2.19243860432433,6,2.36842669559827,3007,1.64431787719887,2501.83536786616,52.133429036978,0.973997362360264
7013,6122,67.7439614816947,63.0046954392446,0,16.4555766784296,0.176102469662065,2.19243860432433,6,2.36842669559827,3007,1.64431787719887,2501.83536786616,52.133429036978,0.973997362360264
7014,6118,78.8279049674951,86.5321268975807,0,11.0088026842115,0.209462457924786,2.1752842694881,2,2.26833565291336,689,1.85519453148698,605.779876028639,5.87169737808794,0.986565165557094
7014,6119,78.8280022422754,86.5320176303459,0,11.0088026842115,0.209462457924786,2.1752842694881,2,2.26833565291336,689,1.85519453148698,605.779876028639,5.87169737808794,0.986565165557094
7015,6120,78.586924494605,84.9090735087294,0,12.7069283436317,0.135280804271505,2.1054874897683,1,2.2700374426633,359,1.88471523795446,273.62853399456,2.74747261054692,1.00701554592376
7018,6122,88.9697955474956,11.7454794759751,0,5.19061281266025,0.159327026287637,2.1185387402096,1,2.05632839453361,154,1.61988778640415,142.701211163606,2.48772848343038,1.00000763918288
7019,6125,14.6373385358311,63.7244346186232,0,12.3068953624958,0.114846941483984,2.2873521654813,2,2.17842700023307,783,1.74967252907794,619.738662946731,9.03689378849553,0.987624534236748
